inventoryId,seriesId,podcastSeries,entityId,entityType,episodeNumber,episodeTitle,publicationDate,originalField,originalFieldIndex,originalLabel,originalUrl,normalizedUrl,canonicalUrlKey,platform,destinationType,mediaType,official,existingVerificationStatus,existingApprovalState,existingPreferredRank,existingPreferred,retiredDomainIndicator,reviewRequirement,inventoryTimestamp,inventoryGeneratorVersion,duplicateGroup,duplicateStatus,validationJobId
inv-00043,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-2,podcast_episode,2,"Somewhere in the Skies Episode #2 — Micah Hanks: Building a Better UFOlogy | Truth, Myths & the Future of UAP Research",2017-04-24,officialMedia,0,Listen on Apple Podcasts,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,5550b565e51b67a8db1e,Apple Podcasts,episode,audio,True,verified,approved,3,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00015,authoritative,media-audit-54c0cd7c1598f4fd
inv-00044,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-2,podcast_episode,2,"Somewhere in the Skies Episode #2 — Micah Hanks: Building a Better UFOlogy | Truth, Myths & the Future of UAP Research",2017-04-24,mediaLinks,0,Open exact episode on Apple Podcasts,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,5550b565e51b67a8db1e,Apple Podcasts,episode,audio,True,live_verified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00015,duplicate,media-audit-54c0cd7c1598f4fd
inv-00045,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-2,podcast_episode,2,"Somewhere in the Skies Episode #2 — Micah Hanks: Building a Better UFOlogy | Truth, Myths & the Future of UAP Research",2017-04-24,referenceSources,0,Exact Apple Podcasts episode page,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,https://podcasts.apple.com/us/podcast/micah-hanks-toward-a-better-ufology/id1227858637?i=1000384707651,5550b565e51b67a8db1e,Apple Podcasts,episode,audio,False,live_verified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00015,duplicate,media-audit-54c0cd7c1598f4fd
inv-00046,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-20,podcast_episode,20,Somewhere in the Skies Episode #20 — Spooked in Nova Scotia: A Paranormal Roundtable,2017-08-28,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00016,authoritative,media-audit-4090f1bd5e5515c0
inv-00047,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-20,podcast_episode,20,Somewhere in the Skies Episode #20 — Spooked in Nova Scotia: A Paranormal Roundtable,2017-08-28,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00016,duplicate,media-audit-4090f1bd5e5515c0
inv-00048,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-20,podcast_episode,20,Somewhere in the Skies Episode #20 — Spooked in Nova Scotia: A Paranormal Roundtable,2017-08-28,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00016,duplicate,media-audit-4090f1bd5e5515c0
inv-00049,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-21,podcast_episode,21,"Somewhere in the Skies Episode #21 — Jason McClellan: Beers, Ghosts, and UFOs",2017-09-04,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00017,authoritative,media-audit-a623ed003ad0e239
inv-00050,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-21,podcast_episode,21,"Somewhere in the Skies Episode #21 — Jason McClellan: Beers, Ghosts, and UFOs",2017-09-04,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00017,duplicate,media-audit-a623ed003ad0e239
inv-00051,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-21,podcast_episode,21,"Somewhere in the Skies Episode #21 — Jason McClellan: Beers, Ghosts, and UFOs",2017-09-04,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00017,duplicate,media-audit-a623ed003ad0e239
inv-00052,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-22,podcast_episode,22,Somewhere in the Skies Episode #22 — Mike Clelland: The Messengers,2017-09-11,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00018,authoritative,media-audit-855996eeda137855
inv-00053,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-22,podcast_episode,22,Somewhere in the Skies Episode #22 — Mike Clelland: The Messengers,2017-09-11,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00018,duplicate,media-audit-855996eeda137855
inv-00054,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-22,podcast_episode,22,Somewhere in the Skies Episode #22 — Mike Clelland: The Messengers,2017-09-11,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00018,duplicate,media-audit-855996eeda137855
inv-00055,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-23,podcast_episode,23,Somewhere in the Skies Episode #23 — The Truth Is Out There with the Guilty Pleasure Podcast,2017-09-18,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00019,authoritative,media-audit-c58af02a1001d834
inv-00056,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-23,podcast_episode,23,Somewhere in the Skies Episode #23 — The Truth Is Out There with the Guilty Pleasure Podcast,2017-09-18,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00019,duplicate,media-audit-c58af02a1001d834
inv-00057,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-23,podcast_episode,23,Somewhere in the Skies Episode #23 — The Truth Is Out There with the Guilty Pleasure Podcast,2017-09-18,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00019,duplicate,media-audit-c58af02a1001d834
inv-00058,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-24,podcast_episode,24,Somewhere in the Skies Episode #24 — Chris Garetano: Dark Files and the Montauk Project,2017-09-25,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00020,authoritative,media-audit-732c5fcf170bbabf
inv-00059,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-24,podcast_episode,24,Somewhere in the Skies Episode #24 — Chris Garetano: Dark Files and the Montauk Project,2017-09-25,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00020,duplicate,media-audit-732c5fcf170bbabf
inv-00060,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-24,podcast_episode,24,Somewhere in the Skies Episode #24 — Chris Garetano: Dark Files and the Montauk Project,2017-09-25,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00020,duplicate,media-audit-732c5fcf170bbabf
inv-00061,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-25,podcast_episode,25,Somewhere in the Skies Episode #25 — Seth Breedlove: Invasion on Chestnut Ridge,2017-10-02,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00021,authoritative,media-audit-392777bce937e7b5
inv-00062,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-25,podcast_episode,25,Somewhere in the Skies Episode #25 — Seth Breedlove: Invasion on Chestnut Ridge,2017-10-02,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00021,duplicate,media-audit-392777bce937e7b5
inv-00063,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-25,podcast_episode,25,Somewhere in the Skies Episode #25 — Seth Breedlove: Invasion on Chestnut Ridge,2017-10-02,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00021,duplicate,media-audit-392777bce937e7b5
inv-00064,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-26,podcast_episode,26,Somewhere in the Skies Episode #26 — Karl Pfeiffer: The Science and Philosophy of the Paranormal,2017-10-08,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00022,authoritative,media-audit-5f3c7d40ed5566a1
inv-00065,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-26,podcast_episode,26,Somewhere in the Skies Episode #26 — Karl Pfeiffer: The Science and Philosophy of the Paranormal,2017-10-08,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00022,duplicate,media-audit-5f3c7d40ed5566a1
inv-00066,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-26,podcast_episode,26,Somewhere in the Skies Episode #26 — Karl Pfeiffer: The Science and Philosophy of the Paranormal,2017-10-08,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00022,duplicate,media-audit-5f3c7d40ed5566a1
inv-00067,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-27,podcast_episode,27,Somewhere in the Skies Episode #27 — Aaron Mahnke: The Story Behind LORE,2017-10-15,officialMedia,0,Browse Apple Podcasts Series Archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00023,authoritative,media-audit-5cbd078dd42cc3e1
inv-00068,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-27,podcast_episode,27,Somewhere in the Skies Episode #27 — Aaron Mahnke: The Story Behind LORE,2017-10-15,mediaLinks,0,Browse the official Apple Podcasts archive,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,series,audio,True,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00023,duplicate,media-audit-5cbd078dd42cc3e1
inv-00069,somewhere-in-the-skies-podcast,Somewhere in the Skies,2017-somewhere-in-the-skies-episode-27,podcast_episode,27,Somewhere in the Skies Episode #27 — Aaron Mahnke: The Story Behind LORE,2017-10-15,referenceSources,0,Official Apple Podcasts series archive (episode-specific page unavailable),https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,https://podcasts.apple.com/us/podcast/somewhere-in-the-skies/id1227858637,1e6fb60da53fd5035e63,Apple Podcasts,episode,audio,False,live_verified_fallback,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00023,duplicate,media-audit-5cbd078dd42cc3e1
